t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
4.25, 40.5868, 10.8027, 40.9593, 10.7784, 0.258708, -0.00623475, 10, 0.00661015
4.3, 41.0708, 10.9278, 41.4426, 10.9063, 0.257539, -0.0058477, 10, 0.007741
4.35, 41.555, 11.0528, 41.9261, 11.0337, 0.256455, -0.00541627, 10, 0.00862873
4.4, 42.0391, 11.1777, 42.4098, 11.1605, 0.255465, -0.00495239, 10, 0.00927753
4.45, 42.5233, 11.3025, 42.8936, 11.2868, 0.254571, -0.00446761, 10, 0.00969566
4.5, 43.0075, 11.4271, 43.3774, 11.4128, 0.253777, -0.00397286, 10, 0.00989501
4.55, 43.4917, 11.5517, 43.8614, 11.5383, 0.253081, -0.00347833, 10, 0.00989049
4.6, 43.976, 11.6761, 44.3455, 11.6635, 0.252482, -0.00299335, 10, 0.00969957
4.65, 44.4603, 11.8003, 44.8297, 11.7884, 0.251977, -0.00252627, 10, 0.00934169
4.7, 44.9447, 11.9245, 45.3139, 11.913, 0.25156, -0.00208438, 10, 0.00883774
4.75, 45.4291, 12.0485, 45.7981, 12.0375, 0.251225, -0.0016739, 10, 0.00820955
4.8, 45.9135, 12.1724, 46.2824, 12.1618, 0.250965, -0.00129993, 10, 0.00747942
4.85, 46.3979, 12.2961, 46.7668, 12.286, 0.250772, -0.000966453, 10, 0.00666962
4.9, 46.8824, 12.4197, 47.2511, 12.41, 0.250637, -0.000676351, 10, 0.00580203
4.95, 47.3669, 12.5432, 47.7355, 12.5341, 0.250551, -0.000431465, 10, 0.00489773
5, 47.8515, 12.6665, 48.2199, 12.658, 0.250504, -0.00023263, 10, 0.00397668
5.05, 48.336, 12.7897, 48.7043, 12.782, 0.250488, -7.97565e-05, 10, 0.00305748
5.1, 48.8207, 12.9128, 49.1887, 12.9059, 0.250494, 2.80972e-05, 10, 0.00215707
5.15, 49.3053, 13.0357, 49.6731, 13.0299, 0.250512, 9.26289e-05, 10, 0.00129063
5.2, 49.79, 13.1585, 50.1575, 13.1538, 0.250535, 0.000116199, 10, 0.000471396
5.25, 50.2747, 13.2812, 50.6419, 13.2778, 0.250556, 0.000101729, 10, -0.000289402
5.3, 50.7595, 13.4037, 51.1262, 13.4017, 0.250566, 5.25998e-05, 10, -0.000982576
5.35, 51.2443, 13.526, 51.6106, 13.5257, 0.250561, -2.74492e-05, 10, -0.00160098
5.4, 51.7291, 13.6482, 52.095, 13.6497, 0.250534, -0.000134423, 10, -0.00213947
5.45, 52.214, 13.7703, 52.5794, 13.7736, 0.250481, -0.000264164, 10, -0.00259483
5.5, 52.6989, 13.8922, 53.0638, 13.8976, 0.250399, -0.000412448, 10, -0.00296567
5.55, 53.1838, 14.014, 53.5482, 14.0215, 0.250284, -0.000575061, 10, -0.00325227
5.6, 53.6688, 14.1356, 54.0326, 14.1453, 0.250134, -0.000747886, 10, -0.0034565
5.65, 54.1539, 14.257, 54.5171, 14.2691, 0.249949, -0.000926964, 10, -0.00358155
5.7, 54.6389, 14.3784, 55.0015, 14.3928, 0.249727, -0.00110856, 10, -0.00363185
5.75, 55.124, 14.4995, 55.486, 14.5163, 0.249469, -0.0012892, 10, -0.00361283
5.8, 55.6092, 14.6205, 55.9705, 14.6398, 0.249176, -0.00146574, 10, -0.00353076
5.85, 56.0943, 14.7414, 56.4551, 14.7631, 0.248849, -0.00163536, 10, -0.00339253
5.9, 56.5795, 14.8621, 56.9397, 14.8862, 0.24849, -0.00179564, 10, -0.00320549
5.95, 57.0648, 14.9826, 57.4243, 15.0092, 0.248101, -0.0019445, 10, -0.0029773
6, 57.5501, 15.103, 57.909, 15.132, 0.247685, -0.00208029, 10, -0.00271569
6.05, 58.0354, 15.2232, 58.3938, 15.2546, 0.247244, -0.00220171, 10, -0.00242839
6.1, 58.5208, 15.3432, 58.8786, 15.3769, 0.246783, -0.00230785, 10, -0.00212293
6.15, 59.0062, 15.4631, 59.3634, 15.4991, 0.246303, -0.00239818, 10, -0.00180654
6.2, 59.4917, 15.5829, 59.8483, 15.621, 0.245809, -0.00247248, 10, -0.00148604
6.25, 59.9772, 15.7024, 60.3333, 15.7426, 0.245303, -0.00253087, 10, -0.00116773
6.3, 60.4627, 15.8218, 60.8183, 15.8641, 0.244788, -0.00257373, 10, -0.000857348
6.35, 60.9483, 15.9411, 61.3034, 15.9852, 0.244267, -0.00260173, 10, -0.000559993
6.4, 61.4339, 16.0601, 61.7886, 16.1062, 0.243744, -0.00261574, 10, -0.000280079
