t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
13.65, 134.309, -2.38711, 130.793, 0.218213, -0.641597, 0.000462164, 13.8889, 0.182548
13.7, 134.891, -2.76495, 131.349, -0.197395, -0.639026, 0.00925618, 13.8889, 0.17588
13.75, 135.478, -3.13278, 131.906, -0.611571, -0.634075, 0.0178217, 13.8889, 0.17131
13.8, 136.071, -3.48875, 132.466, -1.02298, -0.626774, 0.0262749, 13.8889, 0.169064
13.85, 136.671, -3.83087, 133.028, -1.4303, -0.617124, 0.0347282, 13.8889, 0.169067
13.9, 137.278, -4.15697, 133.595, -1.83217, -0.605088, 0.0433011, 13.8889, 0.171459
13.95, 137.893, -4.46473, 134.166, -2.22719, -0.590602, 0.0521033, 13.8889, 0.176042
14, 138.516, -4.75164, 134.743, -2.6139, -0.57357, 0.0612387, 13.8889, 0.182709
14.05, 139.147, -5.01511, 135.326, -2.99073, -0.553872, 0.0707954, 13.8889, 0.191132
14.1, 139.785, -5.25243, 135.917, -3.356, -0.531366, 0.0808416, 13.8889, 0.200925
14.15, 140.43, -5.46096, 136.515, -3.70788, -0.505902, 0.0914166, 13.8889, 0.2115
14.2, 141.081, -5.63818, 137.123, -4.04441, -0.477324, 0.102519, 13.8889, 0.222056
14.25, 141.736, -5.78183, 137.74, -4.36344, -0.44549, 0.114104, 13.8889, 0.231691
14.3, 142.393, -5.89015, 138.366, -4.66267, -0.410287, 0.126061, 13.8889, 0.239139
14.35, 143.05, -5.96191, 139.003, -4.93967, -0.371646, 0.13822, 13.8889, 0.243187
14.4, 143.706, -5.99653, 139.65, -5.19185, -0.329566, 0.150346, 13.8889, 0.242505
14.45, 144.359, -5.9941, 140.307, -5.4166, -0.284129, 0.162137, 13.8889, 0.23582
14.5, 145.008, -5.95529, 140.974, -5.61127, -0.235518, 0.173244, 13.8889, 0.222151
14.55, 145.65, -5.88124, 141.649, -5.77331, -0.184027, 0.183289, 13.8889, 0.200903
14.6, 146.287, -5.77344, 142.332, -5.90039, -0.130062, 0.191881, 13.8889, 0.171836
14.65, 146.917, -5.63355, 143.02, -5.99046, -0.0741447, 0.198649, 13.8889, 0.135348
14.7, 147.541, -5.46334, 143.713, -6.0419, -0.0168917, 0.203265, 13.8889, 0.092321
14.75, 148.159, -5.26459, 144.407, -6.05363, 0.0410019, 0.205475, 13.8889, 0.0442186
14.8, 148.771, -5.03911, 145.101, -6.02516, 0.0987943, 0.205126, 13.8889, -0.00698644
14.85, 149.378, -4.78873, 145.792, -5.95667, 0.15573, 0.20217, 13.8889, -0.0591221
14.9, 149.98, -4.5153, 146.478, -5.84896, 0.21108, 0.196684, 13.8889, -0.109728
14.95, 150.578, -4.22072, 147.157, -5.70346, 0.264172, 0.188852, 13.8889, -0.156624
15, 151.17, -3.90693, 147.828, -5.52213, 0.314422, 0.178964, 13.8889, -0.197772
15.05, 151.759, -3.57589, 148.488, -5.30736, 0.361356, 0.167381, 13.8889, -0.231651
15.1, 152.343, -3.22957, 149.138, -5.06185, 0.404621, 0.154513, 13.8889, -0.257376
15.15, 152.923, -2.8699, 149.776, -4.78847, 0.443986, 0.140777, 13.8889, -0.274717
15.2, 153.5, -2.49878, 150.403, -4.49017, 0.479335, 0.126577, 13.8889, -0.28399
15.25, 154.073, -2.11802, 151.019, -4.1699, 0.510655, 0.112279, 13.8889, -0.285972
15.3, 154.643, -1.72933, 151.625, -3.83049, 0.538019, 0.0981912, 13.8889, -0.281746
15.35, 155.211, -1.33435, 152.221, -3.47464, 0.561562, 0.0845542, 13.8889, -0.272741
15.4, 155.776, -0.934605, 152.809, -3.10484, 0.581469, 0.0715432, 13.8889, -0.26022
15.45, 156.34, -0.531547, 153.39, -2.72341, 0.597951, 0.0592662, 13.8889, -0.245539
15.5, 156.904, -0.126569, 153.963, -2.33247, 0.611231, 0.0477701, 13.8889, -0.229922
15.55, 157.467, 0.278988, 154.532, -1.93395, 0.621528, 0.037052, 13.8889, -0.214363
15.6, 158.031, 0.68381, 155.097, -1.52959, 0.629048, 0.0270669, 13.8889, -0.199701
15.65, 158.597, 1.08658, 155.658, -1.121, 0.633976, 0.0177379, 13.8889, -0.186581
15.7, 159.165, 1.48597, 156.218, -0.70964, 0.636466, 0.00896454, 13.8889, -0.175467
15.75, 159.736, 1.88059, 156.776, -0.296892, 0.636641, 0.000629942, 13.8889, -0.166692
15.8, 160.311, 2.26901, 157.335, 0.115954, 0.634588, -0.00739193, 13.8889, -0.160437
15.85, 160.891, 2.64968, 157.894, 0.527652, 0.630357, -0.0152313, 13.8889, -0.156788
15.9, 161.477, 3.02095, 158.455, 0.93698, 0.623962, -0.0230171, 13.8889, -0.155716
15.95, 162.068, 3.38104, 159.018, 1.34271, 0.615381, -0.0308793, 13.8889, -0.157243
16, 162.667, 3.728, 159.586, 1.7436, 0.604559, -0.0389399, 13.8889, -0.161213
16.05, 163.273, 4.05972, 160.157, 2.13832, 0.591406, -0.0473153, 13.8889, -0.167507
16.1, 163.887, 4.37391, 160.733, 2.52549, 0.575804, -0.0561078, 13.8889, -0.175851
16.15, 164.509, 4.6681, 161.316, 2.90362, 0.557608, -0.0654124, 13.8889, -0.18609
16.2, 165.139, 4.93968, 161.905, 3.27109, 0.536651, -0.0753025, 13.8889, -0.197802
16.25, 165.778, 5.18593, 162.502, 3.62614, 0.512753, -0.0858247, 13.8889, -0.210444
16.3, 166.424, 5.40411, 163.107, 3.96681, 0.485725, -0.0969944, 13.8889, -0.223395
16.35, 167.077, 5.59155, 163.721, 4.29102, 0.455388, -0.108783, 13.8889, -0.235769
16.4, 167.735, 5.74581, 164.345, 4.59644, 0.421583, -0.121101, 13.8889, -0.24636
16.45, 168.397, 5.86482, 164.979, 4.88061, 0.384193, -0.133799, 13.8889, -0.253953
16.5, 169.061, 5.94702, 165.622, 5.1409, 0.343164, -0.146645, 13.8889, -0.256933
16.55, 169.725, 5.99148, 166.276, 5.37455, 0.298527, -0.159333, 13.8889, -0.253755
16.6, 170.388, 5.99794, 166.94, 5.5788, 0.250419, -0.171487, 13.8889, -0.243073
16.65, 171.047, 5.96679, 167.613, 5.75089, 0.199105, -0.18267, 13.8889, -0.223675
16.7, 171.701, 5.89895, 168.294, 5.88824, 0.144983, -0.192431, 13.8889, -0.195206
16.75, 172.35, 5.7958, 168.981, 5.98857, 0.0885843, -0.200311, 13.8889, -0.157603
16.8, 172.993, 5.65898, 169.672, 6.05001, 0.030566, -0.205906, 13.8889, -0.111902
16.85, 173.629, 5.49035, 170.367, 6.07123, -0.0283164, -0.208885, 13.8889, -0.0595756
16.9, 174.259, 5.29184, 171.061, 6.05157, -0.0872435, -0.209039, 13.8889, -0.00307817
16.95, 174.883, 5.06552, 171.753, 5.99106, -0.145374, -0.206291, 13.8889, 0.0549453
17, 175.501, 4.81346, 172.44, 5.89046, -0.201889, -0.200717, 13.8889, 0.111495
17.05, 176.113, 4.53778, 173.12, 5.75121, -0.256043, -0.192539, 13.8889, 0.163544
17.1, 176.718, 4.24065, 173.792, 5.57534, -0.307193, -0.182098, 13.8889, 0.208829
17.15, 177.319, 3.92424, 174.454, 5.36535, -0.354826, -0.169829, 13.8889, 0.245378
17.2, 177.913, 3.59069, 175.096, 5.12756, -0.397948, -0.156224, 13.6889, 0.272091
17.25, 178.494, 3.24722, 175.736, 4.85844, -0.437636, -0.141915, 13.8889, 0.286185
17.3, 179.078, 2.88581, 176.356, 4.56838, -0.472639, -0.127162, 13.6889, 0.295055
17.35, 179.65, 2.51869, 176.956, 4.26134, -0.503136, -0.112568, 13.4889, 0.291886
17.4, 180.208, 2.14805, 177.538, 3.94096, -0.529409, -0.0985325, 13.2889, 0.280713
17.45, 180.756, 1.7758, 178.103, 3.61045, -0.551795, -0.0853087, 13.0889, 0.264475
17.5, 181.292, 1.40362, 178.652, 3.27263, -0.570656, -0.0730364, 12.8889, 0.245447
17.55, 181.818, 1.03298, 179.186, 2.92991, -0.58635, -0.061761, 12.6889, 0.225507
17.6, 182.334, 0.665179, 179.706, 2.58439, -0.599215, -0.051463, 12.4889, 0.20596
17.65, 182.841, 0.301353, 180.213, 2.23785, -0.609563, -0.0420762, 12.2889, 0.187735
17.7, 183.339, -0.0574802, 180.709, 1.8918, -0.617667, -0.0335073, 12.0889, 0.171378
17.75, 183.83, -0.410412, 181.194, 1.54753, -0.623767, -0.0256479, 11.8889, 0.157189
17.8, 184.313, -0.756624, 181.668, 1.20616, -0.628066, -0.0183856, 11.6889, 0.145245
17.85, 184.79, -1.09537, 182.133, 0.868627, -0.630734, -0.0116112, 11.4889, 0.135488
17.9, 185.259, -1.42598, 182.589, 0.535753, -0.631913, -0.0052224, 11.2889, 0.127776
17.95, 185.723, -1.74781, 183.036, 0.208249, -0.631719, 0.0008743, 11.0889, 0.121934
18, 186.181, -2.06028, 183.475, -0.113264, -0.630247, 0.00676028, 10.8889, 0.11772
18.05, 186.633, -2.36287, 183.907, -0.428235, -0.627573, 0.0125055, 10.6889, 0.114904
18.1, 187.08, -2.65505, 184.332, -0.73618, -0.623761, 0.0181709, 10.4889, 0.113308
18.15, 187.521, -2.93638, 184.749, -1.03666, -0.618861, 0.023806, 10.2889, 0.112702
18.2, 187.958, -3.2064, 185.16, -1.3293, -0.612917, 0.0294521, 10.0889, 0.112921
18.25, 188.39, -3.46473, 185.565, -1.61373, -0.605964, 0.035142, 9.88889, 0.1138
18.3, 188.816, -3.711, 185.963, -1.88964, -0.598033, 0.0409018, 9.68889, 0.115195
18.35, 189.238, -3.94487, 186.355, -2.15677, -0.589154, 0.0467517, 9.48889, 0.116998
18.4, 189.655, -4.16606, 186.741, -2.41484, -0.579354, 0.0527053, 9.28889, 0.119073
18.45, 190.067, -4.37432, 187.121, -2.66364, -0.568659, 0.0587696, 9.08889, 0.121286
18.5, 190.474, -4.56947, 187.496, -2.90297, -0.557096, 0.0649467, 8.88889, 0.123542
18.55, 190.875, -4.75134, 187.864, -3.13267, -0.544696, 0.0712343, 8.68889, 0.125752
18.6, 191.271, -4.91987, 188.228, -3.3526, -0.531491, 0.0776258, 8.48889, 0.127828
18.65, 191.661, -5.07503, 188.585, -3.56265, -0.517515, 0.084106, 8.28889, 0.129606
18.7, 192.044, -5.21688, 188.936, -3.76274, -0.502808, 0.0906573, 8.08889, 0.131025
18.75, 192.421, -5.34553, 189.282, -3.95282, -0.487414, 0.0972601, 7.88889, 0.132056
18.8, 192.791, -5.46119, 189.622, -4.13287, -0.471381, 0.103885, 7.68889, 0.1325
18.85, 193.154, -5.56413, 189.955, -4.30291, -0.454763, 0.110501, 7.48889, 0.132327
18.9, 193.509, -5.6547, 190.283, -4.46299, -0.437617, 0.117078, 7.28889, 0.131527
18.95, 193.856, -5.73331, 190.604, -4.6132, -0.420006, 0.12358, 7.08889, 0.130048
19, 194.194, -5.80044, 190.918, -4.75365, -0.401998, 0.129971, 6.88889, 0.127815
19.05, 194.524, -5.85665, 191.226, -4.88451, -0.383662, 0.136213, 6.68889, 0.124847
19.1, 194.845, -5.90251, 191.527, -5.00595, -0.365072, 0.142273, 6.48889, 0.121185
19.15, 195.157, -5.93868, 191.82, -5.11821, -0.346306, 0.148112, 6.28889, 0.116794
19.2, 195.46, -5.96582, 192.107, -5.22155, -0.32744, 0.153701, 6.08889, 0.111771
19.25, 195.752, -5.98461, 192.386, -5.31625, -0.308552, 0.159013, 5.88889, 0.106248
19.3, 196.036, -5.99574, 192.657, -5.40263, -0.28972, 0.164025, 5.68889, 0.100238
19.35, 196.309, -5.99992, 192.92, -5.48103, -0.271021, 0.168717, 5.48889, 0.093836
19.4, 196.572, -5.99786, 193.174, -5.55183, -0.252529, 0.173075, 5.28889, 0.0871552
19.45, 196.825, -5.99022, 193.421, -5.6154, -0.234314, 0.177091, 5.08889, 0.0803184
19.5, 197.069, -5.97767, 193.659, -5.67216, -0.216445, 0.180761, 4.88889, 0.0734038
19.55, 197.302, -5.96086, 193.888, -5.72251, -0.198984, 0.184087, 4.68889, 0.066519
19.6, 197.525, -5.94041, 194.108, -5.76687, -0.18199, 0.187074, 4.48889, 0.0597392
19.65, 197.738, -5.91689, 194.319, -5.80568, -0.165517, 0.189731, 4.28889, 0.0531533
19.7, 197.941, -5.89088, 194.52, -5.83937, -0.149614, 0.192071, 4.08889, 0.0467905
19.75, 198.135, -5.86289, 194.712, -5.86835, -0.134324, 0.194108, 3.88889, 0.0407329
19.8, 198.318, -5.83342, 194.895, -5.89305, -0.119686, 0.195863, 3.68889, 0.0351111
19.85, 198.491, -5.80292, 195.068, -5.91388, -0.105733, 0.197363, 3.48889, 0.0300038
19.9, 198.655, -5.7718, 195.232, -5.93124, -0.0924928, 0.198631, 3.28889, 0.0253615
19.95, 198.809, -5.74051, 195.386, -5.9455, -0.0799906, 0.199677, 3.08889, 0.0209119
20, 198.953, -5.70947, 195.53, -5.95704, -0.0682479, 0.200508, 2.88889, 0.0166163
20.05, 199.088, -5.67902, 195.664, -5.96621, -0.0572829, 0.201138, 2.68889, 0.0126093
20.1, 199.213, -5.64941, 195.788, -5.97334, -0.0471091, 0.201608, 2.48889, 0.0094059
20.15, 199.329, -5.62087, 195.902, -5.97873, -0.0377355, 0.20197, 2.28889, 0.00722502
20.2, 199.435, -5.59359, 196.007, -5.98267, -0.0291683, 0.202263, 2.08889, 0.00586914
20.25, 199.531, -5.5678, 196.101, -5.98542, -0.0214113, 0.202517, 1.88889, 0.00507302
20.3, 199.619, -5.54379, 196.186, -5.98723, -0.0144682, 0.20273, 1.68889, 0.00425997
20.35, 199.696, -5.52184, 196.26, -5.98831, -0.0083427, 0.202876, 1.48889, 0.00292764
20.4, 199.765, -5.50219, 196.324, -5.98884, -0.00303831, 0.202941, 1.28889, 0.00129791
20.45, 199.824, -5.48499, 196.379, -5.98901, 0.00144267, 0.202927, 1.08889, -0.000286405
20.5, 199.874, -5.47036, 196.423, -5.98894, 0.00509916, 0.202849, 0.888889, -0.00156096
20.55, 199.915, -5.45836, 196.458, -5.98877, 0.00793123, 0.20273, 0.688889, -0.00236999
20.6, 199.947, -5.44903, 196.482, -5.98858, 0.00993974, 0.202597, 0.488889, -0.00265506
20.65, 199.97, -5.4424, 196.497, -5.98843, 0.0111259, 0.202476, 0.288889, -0.00243568
20.7, 199.983, -5.43847, 196.501, -5.98838, 0.0114906, 0.202386, 0.0888889, -0.00178973
20.75, 199.987, -5.43727, 196.501, -5.98838, 0.0114906, 0.202344, 0, -0.000835403
20.8, 199.987, -5.43727, 196.501, -5.98838, 0.0114906, 0.202334, 0, -0.000208851
20.85, 199.987, -5.43727, 196.501, -5.98838, 0.0114906, 0.202331, 0, -5.22127e-05
20.9, 199.987, -5.43727, 196.501, -5.98838, 0.0114906, 0.202331, 0, -1.30532e-05
20.95, 199.987, -5.43727, 196.501, -5.98838, 0.0114906, 0.202331, 0, -3.26329e-06
