t,x,y,psi,delta,v,delta_dot
0.05, 0.5, 0, 0.00500104, 0.025, 10, 0.5
0.1, 0.999994, 0.00250051, 0.0147612, 0.0487619, 10, 0.475238
0.15, 1.49994, 0.00988082, 0.0286946, 0.0695549, 10, 0.41586
0.2, 1.99973, 0.0242262, 0.0461878, 0.087244, 10, 0.353782
0.25, 2.4992, 0.0473119, 0.066611, 0.101763, 10, 0.29038
0.3, 2.99809, 0.0805927, 0.0893299, 0.11311, 10, 0.226939
0.35, 3.4961, 0.125198, 0.113718, 0.121342, 10, 0.164645
0.4, 3.99287, 0.181935, 0.139168, 0.12657, 10, 0.104564
0.45, 4.48803, 0.251295, 0.165103, 0.128952, 10, 0.0476387
0.5, 4.98123, 0.333472, 0.190983, 0.128686, 10, -0.00532568
0.55, 5.47214, 0.428384, 0.216318, 0.126003, 10, -0.0536652
0.6, 5.96049, 0.535701, 0.240669, 0.12116, 10, -0.0968601
0.65, 6.44608, 0.654877, 0.263656, 0.114433, 10, -0.134534
0.7, 6.9288, 0.785183, 0.284958, 0.106111, 10, -0.166448
0.75, 7.40864, 0.925742, 0.304315, 0.0964858, 10, -0.192498
0.8, 7.88567, 1.07556, 0.321528, 0.0858509, 10, -0.212698
0.85, 8.36004, 1.23357, 0.336454, 0.0744921, 10, -0.227176
0.9, 8.83201, 1.39864, 0.349007, 0.0626842, 10, -0.236157
0.95, 9.30186, 1.56962, 0.359153, 0.0506868, 10, -0.239948
1, 9.76996, 1.74536, 0.366905, 0.0387404, 10, -0.238929
1.05, 10.2367, 1.92473, 0.372319, 0.0270637, 10, -0.233534
1.1, 10.7024, 2.10662, 0.37549, 0.0158515, 10, -0.224243
1.15, 11.1676, 2.28998, 0.376545, 0.00527337, 10, -0.211563
1.2, 11.6326, 2.47384, 0.375639, -0.00452776, 10, -0.196023
1.25, 12.0977, 2.65727, 0.372952, -0.0134355, 10, -0.178155
1.3, 12.5633, 2.83945, 0.368679, -0.0213602, 10, -0.158493
1.35, 13.0297, 3.01964, 0.36303, -0.0282379, 10, -0.137554
1.4, 13.4971, 3.1972, 0.356221, -0.0340298, 10, -0.115838
1.45, 13.9657, 3.37157, 0.348473, -0.0387205, 10, -0.0938146
1.5, 14.4357, 3.5423, 0.340005, -0.0423165, 10, -0.0719201
1.55, 14.9071, 3.70904, 0.33103, -0.0448441, 10, -0.0505516
1.6, 15.3799, 3.87155, 0.321754, -0.0463472, 10, -0.0300627
1.65, 15.8543, 4.02967, 0.31237, -0.0468853, 10, -0.0107605
1.7, 16.3301, 4.18333, 0.303057, -0.0465305, 10, 0.00709576
1.75, 16.8073, 4.33255, 0.293978, -0.0453657, 10, 0.0232962
1.8, 17.2858, 4.47743, 0.285276, -0.0434817, 10, 0.0376797
1.85, 17.7656, 4.61814, 0.277077, -0.0409751, 10, 0.0501327
1.9, 18.2466, 4.75491, 0.269484, -0.0379457, 10, 0.0605876
1.95, 18.7285, 4.88803, 0.262582, -0.0344947, 10, 0.06902
2, 19.2114, 5.01781, 0.256436, -0.0307224, 10, 0.0754452
2.05, 19.695, 5.14463, 0.251089, -0.0267267, 10, 0.0799149
2.1, 20.1793, 5.26886, 0.246568, -0.022601, 10, 0.0825128
2.15, 20.6642, 5.3909, 0.242881, -0.0184335, 10, 0.0833504
2.2, 21.1495, 5.51115, 0.24002, -0.0143054, 10, 0.0825623
2.25, 21.6352, 5.63001, 0.237962, -0.0102903, 10, 0.0803022
2.3, 22.1211, 5.74787, 0.236671, -0.0064534, 10, 0.0767376
2.35, 22.6072, 5.86511, 0.236101, -0.00285108, 10, 0.0720464
2.4, 23.0933, 5.98206, 0.236195, 0.000469523, 10, 0.066412
2.45, 23.5794, 6.09906, 0.236889, 0.00347051, 10, 0.0600198
2.5, 24.0655, 6.2164, 0.238113, 0.00612318, 10, 0.0530533
2.55, 24.5514, 6.33434, 0.239795, 0.00840774, 10, 0.0456913
2.6, 25.0371, 6.45309, 0.241858, 0.010313, 10, 0.0381046
2.65, 25.5225, 6.57284, 0.244225, 0.0118356, 10, 0.0304534
2.7, 26.0077, 6.69375, 0.246821, 0.0129799, 10, 0.0228859
2.75, 26.4925, 6.81591, 0.249573, 0.0137567, 10, 0.0155358
2.8, 26.977, 6.9394, 0.252409, 0.0141828, 10, 0.00852137
2.85, 27.4612, 7.06427, 0.255265, 0.01428, 10, 0.00194467
2.9, 27.945, 7.19052, 0.258081, 0.0140746, 10, -0.00410914
2.95, 28.4284, 7.31813, 0.2608, 0.013596, 10, -0.00957191
3, 28.9115, 7.44706, 0.263375, 0.0128764, 10, -0.0143923
3.05, 29.3943, 7.57723, 0.265765, 0.0119496, 10, -0.0185353
3.1, 29.8767, 7.70856, 0.267936, 0.0108505, 10, -0.0219816
3.15, 30.3589, 7.84093, 0.269858, 0.00961419, 10, -0.0247265
3.2, 30.8408, 7.97422, 0.271514, 0.00827527, 10, -0.0267785
3.25, 31.3225, 8.10832, 0.272887, 0.00686733, 10, -0.0281587
3.3, 31.804, 8.24308, 0.273972, 0.0054224, 10, -0.0288986
3.35, 32.2853, 8.37835, 0.274766, 0.00397044, 10, -0.0290392
3.4, 32.7666, 8.51401, 0.275273, 0.002539, 10, -0.0286289
3.45, 33.2477, 8.64992, 0.275504, 0.00115287, 10, -0.0277224
3.5, 33.7289, 8.78594, 0.275471, -0.000166073, 10, -0.026379
3.55, 34.21, 8.92194, 0.275191, -0.00139912, 10, -0.0246608
3.6, 34.6912, 9.0578, 0.274685, -0.00253072, 10, -0.0226321
3.65, 35.1725, 9.19342, 0.273975, -0.00354856, 10, -0.0203569
3.7, 35.6538, 9.3287, 0.273086, -0.0044435, 10, -0.0178988
3.75, 36.1353, 9.46356, 0.272044, -0.00520946, 10, -0.0153191
3.8, 36.6169, 9.59791, 0.270876, -0.00584328, 10, -0.0126764
3.85, 37.0987, 9.73169, 0.269607, -0.00634454, 10, -0.0100252
3.9, 37.5806, 9.86487, 0.268264, -0.00671532, 10, -0.00741559
3.95, 38.0627, 9.9974, 0.266872, -0.00695996, 10, -0.00489275
4, 38.545, 10.1293, 0.265455, -0.00708477, 10, -0.00249626
4.05, 39.0275, 10.2604, 0.264035, -0.00709777, 10, -0.000260014
4.1, 39.5102, 10.3909, 0.262634, -0.00700837, 10, 0.00178798
4.15, 39.993, 10.5207, 0.261268, -0.00682709, 10, 0.00362561
4.2, 40.4761, 10.6499, 0.259955, -0.00656526, 10, 0.00523657
4.25, 40.9593, 10.7784, 0.258708, -0.00623475, 10, 0.00661015
4.3, 41.4426, 10.9063, 0.257539, -0.0058477, 10, 0.007741
4.35, 41.9261, 11.0337, 0.256455, -0.00541627, 10, 0.00862873
4.4, 42.4098, 11.1605, 0.255465, -0.00495239, 10, 0.00927753
4.45, 42.8936, 11.2868, 0.254571, -0.00446761, 10, 0.00969566
4.5, 43.3774, 11.4128, 0.253777, -0.00397286, 10, 0.00989501
4.55, 43.8614, 11.5383, 0.253081, -0.00347833, 10, 0.00989049
4.6, 44.3455, 11.6635, 0.252482, -0.00299335, 10, 0.00969957
4.65, 44.8297, 11.7884, 0.251977, -0.00252627, 10, 0.00934169
4.7, 45.3139, 11.913, 0.25156, -0.00208438, 10, 0.00883774
4.75, 45.7981, 12.0375, 0.251225, -0.0016739, 10, 0.00820955
4.8, 46.2824, 12.1618, 0.250965, -0.00129993, 10, 0.00747942
4.85, 46.7668, 12.286, 0.250772, -0.000966453, 10, 0.00666962
4.9, 47.2511, 12.41, 0.250637, -0.000676351, 10, 0.00580203
4.95, 47.7355, 12.5341, 0.250551, -0.000431465, 10, 0.00489773
5, 48.2199, 12.658, 0.250504, -0.00023263, 10, 0.00397668
5.05, 48.7043, 12.782, 0.250488, -7.97565e-05, 10, 0.00305748
5.1, 49.1887, 12.9059, 0.250494, 2.80972e-05, 10, 0.00215707
5.15, 49.6731, 13.0299, 0.250512, 9.26289e-05, 10, 0.00129063
5.2, 50.1575, 13.1538, 0.250535, 0.000116199, 10, 0.000471396
5.25, 50.6419, 13.2778, 0.250556, 0.000101729, 10, -0.000289402
5.3, 51.1262, 13.4017, 0.250566, 5.25998e-05, 10, -0.000982576
5.35, 51.6106, 13.5257, 0.250561, -2.74492e-05, 10, -0.00160098
5.4, 52.095, 13.6497, 0.250534, -0.000134423, 10, -0.00213947
5.45, 52.5794, 13.7736, 0.250481, -0.000264164, 10, -0.00259483
5.5, 53.0638, 13.8976, 0.250399, -0.000412448, 10, -0.00296567
5.55, 53.5482, 14.0215, 0.250284, -0.000575061, 10, -0.00325227
5.6, 54.0326, 14.1453, 0.250134, -0.000747886, 10, -0.0034565
5.65, 54.5171, 14.2691, 0.249949, -0.000926964, 10, -0.00358155
5.7, 55.0015, 14.3928, 0.249727, -0.00110856, 10, -0.00363185
5.75, 55.486, 14.5163, 0.249469, -0.0012892, 10, -0.00361283
5.8, 55.9705, 14.6398, 0.249176, -0.00146574, 10, -0.00353076
5.85, 56.4551, 14.7631, 0.248849, -0.00163536, 10, -0.00339253
5.9, 56.9397, 14.8862, 0.24849, -0.00179564, 10, -0.00320549
5.95, 57.4243, 15.0092, 0.248101, -0.0019445, 10, -0.0029773
6, 57.909, 15.132, 0.247685, -0.00208029, 10, -0.00271569
6.05, 58.3938, 15.2546, 0.247244, -0.00220171, 10, -0.00242839
6.1, 58.8786, 15.3769, 0.246783, -0.00230785, 10, -0.00212293
6.15, 59.3634, 15.4991, 0.246303, -0.00239818, 10, -0.00180654
6.2, 59.8483, 15.621, 0.245809, -0.00247248, 10, -0.00148604
6.25, 60.3333, 15.7426, 0.245303, -0.00253087, 10, -0.00116773
6.3, 60.8183, 15.8641, 0.244788, -0.00257373, 10, -0.000857348
6.35, 61.3034, 15.9852, 0.244267, -0.00260173, 10, -0.000559993
6.4, 61.7886, 16.1062, 0.243744, -0.00261574, 10, -0.000280079
6.45, 62.2738, 16.2268, 0.243221, -0.0026168, 10, -2.13222e-05
6.5, 62.7591, 16.3472, 0.2427, -0.00260614, 10, 0.000213274
6.55, 63.2444, 16.4674, 0.242183, -0.00258507, 10, 0.000421413
6.6, 63.7298, 16.5873, 0.241672, -0.002555, 10, 0.000601484
6.65, 64.2153, 16.707, 0.241168, -0.00251737, 10, 0.000752542
6.7, 64.7008, 16.8264, 0.240674, -0.00247366, 10, 0.000874258
6.75, 65.1864, 16.9456, 0.240188, -0.00242531, 10, 0.000966883
6.8, 65.6721, 17.0645, 0.239714, -0.00237375, 10, 0.00103119
6.85, 66.1578, 17.1832, 0.23925, -0.00232033, 10, 0.0010684
6.9, 66.6435, 17.3017, 0.238796, -0.00226633, 10, 0.00108015
6.95, 67.1294, 17.42, 0.238354, -0.0022129, 10, 0.00106841
7, 67.6152, 17.538, 0.237922, -0.00216113, 10, 0.00103542
7.05, 68.1011, 17.6559, 0.237499, -0.00211195, 10, 0.000983617
7.1, 68.5871, 17.7735, 0.237086, -0.00206617, 10, 0.00091559
7.15, 69.0731, 17.891, 0.236681, -0.00202447, 10, 0.000834005
7.2, 69.5592, 18.0082, 0.236284, -0.0019874, 10, 0.000741555
7.25, 70.0453, 18.1252, 0.235893, -0.00195535, 10, 0.000640907
7.3, 70.5314, 18.2421, 0.235507, -0.00192862, 10, 0.000534653
7.35, 71.0176, 18.3588, 0.235125, -0.00190735, 10, 0.000425267
7.4, 71.5039, 18.4752, 0.234747, -0.0018916, 10, 0.000315074
7.45, 71.9902, 18.5915, 0.234371, -0.00188129, 10, 0.000206214
7.5, 72.4765, 18.7077, 0.233995, -0.00187626, 10, 0.000100619
7.55, 72.9629, 18.8236, 0.23362, -0.00187626, 10, -8.83225e-10
7.6, 73.4493, 18.9393, 0.233244, -0.00188097, 10, -9.41768e-05
7.65, 73.9357, 19.0549, 0.232866, -0.00189, 10, -0.000180684
7.7, 74.4222, 19.1703, 0.232485, -0.00190293, 10, -0.000258543
7.75, 74.9088, 19.2855, 0.232102, -0.00191928, 10, -0.000327022
7.8, 75.3954, 19.4005, 0.231714, -0.00193856, 10, -0.000385623
7.85, 75.882, 19.5153, 0.231322, -0.00196026, 10, -0.000434075
7.9, 76.3687, 19.63, 0.230925, -0.00198388, 10, -0.00047232
7.95, 76.8554, 19.7444, 0.230523, -0.00200891, 10, -0.000500494
8, 77.3422, 19.8586, 0.230116, -0.00203485, 10, -0.000518909
8.05, 77.829, 19.9727, 0.229704, -0.00206125, 10, -0.000528031
8.1, 78.3159, 20.0865, 0.229287, -0.00208768, 10, -0.000528459
8.15, 78.8028, 20.2002, 0.228864, -0.00211372, 10, -0.000520906
8.2, 79.2898, 20.3136, 0.228436, -0.00213903, 10, -0.000506167
8.25, 79.7768, 20.4268, 0.228003, -0.00216328, 10, -0.000485109
8.3, 80.2638, 20.5399, 0.227566, -0.00218622, 10, -0.000458637
8.35, 80.751, 20.6527, 0.227125, -0.0022076, 10, -0.000427682
8.4, 81.2381, 20.7652, 0.226679, -0.00222726, 10, -0.00039318
8.45, 81.7253, 20.8776, 0.22623, -0.00224506, 10, -0.000356052
8.5, 82.2126, 20.9898, 0.225778, -0.00226092, 10, -0.000317188
8.55, 82.6999, 21.1017, 0.225323, -0.00227479, 10, -0.000277436
8.6, 83.1873, 21.2134, 0.224866, -0.00228667, 10, -0.000237586
8.65, 83.6747, 21.3249, 0.224406, -0.00229659, 10, -0.000198366
8.7, 84.1621, 21.4362, 0.223945, -0.00230461, 10, -0.000160426
8.75, 84.6496, 21.5472, 0.223483, -0.00231083, 10, -0.000124338
8.8, 85.1372, 21.658, 0.22302, -0.00231536, 10, -9.05915e-05
8.85, 85.6248, 21.7686, 0.222556, -0.00231834, 10, -5.95896e-05
8.9, 86.1125, 21.879, 0.222092, -0.00231992, 10, -3.16498e-05
8.95, 86.6002, 21.9891, 0.221628, -0.00232027, 10, -7.00549e-06
9, 87.088, 22.099, 0.221164, -0.00231956, 10, 1.41915e-05
9.05, 87.5758, 22.2087, 0.220701, -0.00231797, 10, 3.18665e-05
9.1, 88.0637, 22.3182, 0.220238, -0.00231567, 10, 4.60171e-05
9.15, 88.5516, 22.4274, 0.219775, -0.00231283, 10, 5.67067e-05
9.2, 89.0396, 22.5364, 0.219313, -0.00230963, 10, 6.4058e-05
9.25, 89.5276, 22.6452, 0.218852, -0.00230622, 10, 6.82455e-05
9.3, 90.0157, 22.7537, 0.218391, -0.00230274, 10, 6.9488e-05
9.35, 90.5038, 22.8621, 0.217932, -0.00229934, 10, 6.80403e-05
9.4, 90.992, 22.9702, 0.217472, -0.00229613, 10, 6.4186e-05
9.45, 91.4802, 23.078, 0.217014, -0.00229322, 10, 5.82293e-05
9.5, 91.9685, 23.1857, 0.216556, -0.0022907, 10, 5.04877e-05
9.55, 92.4568, 23.2931, 0.216098, -0.00228863, 10, 4.1285e-05
9.6, 92.9452, 23.4003, 0.21564, -0.00228708, 10, 3.09448e-05
9.65, 93.4336, 23.5073, 0.215183, -0.00228609, 10, 1.97841e-05
9.7, 93.922, 23.6141, 0.214726, -0.00228569, 10, 8.10857e-06
9.75, 94.4106, 23.7206, 0.214269, -0.00228588, 10, -3.79283e-06
9.8, 94.8991, 23.8269, 0.213812, -0.00228666, 10, -1.56513e-05
9.85, 95.3877, 23.933, 0.213354, -0.00228802, 10, -2.72219e-05
9.9, 95.8764, 24.0389, 0.212896, -0.00228994, 10, -3.82856e-05
9.95, 96.3651, 24.1446, 0.212438, -0.00229237, 10, -4.86517e-05
10, 96.8539, 24.25, 0.211978, -0.00229528, 10, -5.81586e-05
10.05, 97.3427, 24.3552, 0.211519, -0.00229861, 10, -6.66744e-05
10.1, 97.8315, 24.4601, 0.211058, -0.00230232, 10, -7.40969e-05
10.15, 98.3204, 24.5649, 0.210597, -0.00230633, 10, -8.03531e-05
10.2, 98.8094, 24.6694, 0.210135, -0.0023106, 10, -8.53978e-05
10.25, 99.2984, 24.7737, 0.209672, -0.00231506, 10, -8.92121e-05
10.3, 99.7874, 24.8778, 0.209208, -0.00231965, 10, -9.18017e-05
10.35, 100.277, 24.9816, 0.208743, -0.00232431, 10, -9.31948e-05
10.4, 100.766, 25.0852, 0.208277, -0.00232899, 10, -9.34391e-05
10.45, 101.255, 25.1886, 0.207811, -0.00233362, 10, -9.25999e-05
10.5, 101.744, 25.2918, 0.207343, -0.00233815, 10, -9.0757e-05
10.55, 102.233, 25.3947, 0.206874, -0.00234255, 10, -8.80023e-05
10.6, 102.723, 25.4974, 0.206405, -0.00234678, 10, -8.44365e-05
10.65, 103.212, 25.5999, 0.205935, -0.00235078, 10, -8.01672e-05
10.7, 103.702, 25.7021, 0.205464, -0.00235455, 10, -7.53057e-05
10.75, 104.191, 25.8041, 0.204992, -0.00235805, 10, -6.9965e-05
10.8, 104.681, 25.9059, 0.20452, -0.00236126, 10, -6.42574e-05
10.85, 105.17, 26.0075, 0.204047, -0.00236417, 10, -5.82924e-05
10.9, 105.66, 26.1088, 0.203574, -0.00236678, 10, -5.21751e-05
10.95, 106.149, 26.2099, 0.2031, -0.00236908, 10, -4.60045e-05
11, 106.639, 26.3107, 0.202626, -0.00237108, 10, -3.98722e-05
11.05, 107.129, 26.4113, 0.202151, -0.00237277, 10, -3.38613e-05
11.1, 107.619, 26.5117, 0.201676, -0.00237417, 10, -2.80456e-05
11.15, 108.109, 26.6119, 0.201201, -0.0023753, 10, -2.24891e-05
11.2, 108.599, 26.7118, 0.200726, -0.00237616, 10, -1.72455e-05
11.25, 109.089, 26.8115, 0.200251, -0.00237678, 10, -1.23581e-05
11.3, 109.579, 26.911, 0.199775, -0.00237717, 10, -7.86027e-06
11.35, 110.069, 27.0102, 0.1993, -0.00237736, 10, -3.77497e-06
11.4, 110.559, 27.1092, 0.198824, -0.00237736, 10, -1.15783e-07
11.45, 111.049, 27.2079, 0.198349, -0.00237721, 10, 3.11273e-06
11.5, 111.539, 27.3065, 0.197874, -0.00237691, 10, 5.91433e-06
11.55, 112.029, 27.4048, 0.197398, -0.0023765, 10, 8.30034e-06
11.6, 112.52, 27.5028, 0.196923, -0.00237598, 10, 1.02887e-05
11.65, 113.01, 27.6006, 0.196448, -0.00237539, 10, 1.19033e-05
11.7, 113.5, 27.6982, 0.195973, -0.00237473, 10, 1.31726e-05
11.75, 113.991, 27.7956, 0.195498, -0.00237402, 10, 1.4129e-05
11.8, 114.481, 27.8927, 0.195024, -0.00237328, 10, 1.48081e-05
11.85, 114.972, 27.9896, 0.194549, -0.00237252, 10, 1.52473e-05
11.9, 115.462, 28.0863, 0.194075, -0.00237175, 10, 1.54851e-05
11.95, 115.953, 28.1827, 0.193601, -0.00237097, 10, 1.55605e-05
12, 116.444, 28.2789, 0.193127, -0.00237019, 10, 1.5512e-05
12.05, 116.934, 28.3749, 0.192653, -0.00236942, 10, 1.53769e-05
12.1, 117.425, 28.4706, 0.192179, -0.00236866, 10, 1.51911e-05
12.15, 117.916, 28.5661, 0.191705, -0.00236792, 10, 1.49878e-05
12.2, 118.407, 28.6614, 0.191232, -0.00236718, 10, 1.47979e-05
12.25, 118.898, 28.7564, 0.190759, -0.00236644, 10, 1.46492e-05
12.3, 119.388, 28.8512, 0.190285, -0.00236571, 10, 1.4566e-05
12.35, 119.879, 28.9458, 0.189812, -0.00236499, 10, 1.45694e-05
12.4, 120.37, 29.0401, 0.18934, -0.00236425, 10, 1.46769e-05
12.45, 120.862, 29.1342, 0.188867, -0.00236351, 10, 1.49022e-05
12.5, 121.353, 29.2281, 0.188394, -0.00236274, 10, 1.52556e-05
12.55, 121.844, 29.3217, 0.187922, -0.00236196, 10, 1.57442e-05
12.6, 122.335, 29.4151, 0.18745, -0.00236114, 10, 1.63713e-05
12.65, 122.826, 29.5083, 0.186978, -0.00236028, 10, 1.71376e-05
12.7, 123.318, 29.6013, 0.186506, -0.00235938, 10, 1.80407e-05
12.75, 123.809, 29.694, 0.186034, -0.00235843, 10, 1.90759e-05
12.8, 124.3, 29.7865, 0.185563, -0.00235741, 10, 2.0236e-05
12.85, 124.792, 29.8787, 0.185091, -0.00235634, 10, 2.15121e-05
12.9, 125.283, 29.9707, 0.18462, -0.00235519, 10, 2.28936e-05
12.95, 125.775, 30.0625, 0.18415, -0.00235398, 10, 2.43686e-05
13, 126.266, 30.1541, 0.183679, -0.00235268, 10, 2.59245e-05
13.05, 126.758, 30.2454, 0.183209, -0.0023513, 10, 2.75477e-05
13.1, 127.249, 30.3365, 0.182739, -0.00234984, 10, 2.92247e-05
13.15, 127.741, 30.4273, 0.182269, -0.00234829, 10, 3.09415e-05
13.2, 128.233, 30.518, 0.1818, -0.00234666, 10, 3.26848e-05
13.25, 128.725, 30.6084, 0.181331, -0.00234494, 10, 3.44414e-05
13.3, 129.216, 30.6985, 0.180862, -0.00234313, 10, 3.61989e-05
13.35, 129.708, 30.7885, 0.180394, -0.00234123, 10, 3.79455e-05
13.4, 130.2, 30.8782, 0.179926, -0.00233925, 10, 3.96708e-05
13.45, 130.692, 30.9677, 0.179459, -0.00233718, 10, 4.13651e-05
13.5, 131.184, 31.0569, 0.178992, -0.00233503, 10, 4.30199e-05
13.55, 131.676, 31.1459, 0.178525, -0.0023328, 10, 4.46281e-05
13.6, 132.168, 31.2347, 0.178059, -0.00233049, 10, 4.61837e-05
13.65, 132.66, 31.3233, 0.177593, -0.0023281, 10, 4.7682e-05
13.7, 133.152, 31.4116, 0.177128, -0.00232565, 10, 4.91196e-05
13.75, 133.644, 31.4997, 0.176664, -0.00232312, 10, 5.0494e-05
13.8, 134.137, 31.5876, 0.176199, -0.00232053, 10, 5.18042e-05
13.85, 134.629, 31.6752, 0.175736, -0.00231788, 10, 5.305e-05
13.9, 135.121, 31.7626, 0.175273, -0.00231517, 10, 5.42322e-05
13.95, 135.614, 31.8498, 0.17481, -0.0023124, 10, 5.53525e-05
14, 136.106, 31.9368, 0.174348, -0.00230958, 10, 5.64133e-05
14.05, 136.598, 32.0235, 0.173887, -0.00230671, 10, 5.74178e-05
14.1, 137.091, 32.11, 0.173426, -0.00230379, 10, 5.83694e-05
14.15, 137.583, 32.1963, 0.172966, -0.00230083, 10, 5.92722e-05
14.2, 138.076, 32.2824, 0.172507, -0.00229782, 10, 6.01305e-05
14.25, 138.568, 32.3682, 0.172048, -0.00229477, 10, 6.09487e-05
14.3, 139.061, 32.4538, 0.171589, -0.00229169, 10, 6.17315e-05
14.35, 139.554, 32.5392, 0.171132, -0.00228856, 10, 6.24835e-05
14.4, 140.046, 32.6243, 0.170675, -0.0022854, 10, 6.3209e-05
14.45, 140.539, 32.7092, 0.170218, -0.00228221, 10, 6.39125e-05
14.5, 141.032, 32.7939, 0.169762, -0.00227898, 10, 6.4598e-05
14.55, 141.525, 32.8784, 0.169307, -0.00227571, 10, 6.52692e-05
14.6, 142.018, 32.9627, 0.168853, -0.00227242, 10, 6.59296e-05
14.65, 142.51, 33.0467, 0.168399, -0.00226909, 10, 6.65823e-05
14.7, 143.003, 33.1305, 0.167946, -0.00226573, 10, 6.72298e-05
14.75, 143.496, 33.2141, 0.167493, -0.00226233, 10, 6.78744e-05
14.8, 143.989, 33.2974, 0.167041, -0.00225891, 10, 6.85179e-05
14.85, 144.482, 33.3806, 0.16659, -0.00225545, 10, 6.91616e-05
14.9, 144.975, 33.4635, 0.16614, -0.00225196, 10, 6.98066e-05
14.95, 145.469, 33.5462, 0.16569, -0.00224843, 10, 7.04532e-05
15, 145.962, 33.6286, 0.165241, -0.00224488, 10, 7.11018e-05
15.05, 146.455, 33.7109, 0.164793, -0.00224129, 10, 7.1752e-05
15.1, 146.948, 33.7929, 0.164346, -0.00223767, 10, 7.24034e-05
15.15, 147.441, 33.8747, 0.163899, -0.00223402, 10, 7.30551e-05
15.2, 147.935, 33.9563, 0.163453, -0.00223033, 10, 7.37062e-05
15.25, 148.428, 34.0376, 0.163007, -0.00222662, 10, 7.43553e-05
15.3, 148.921, 34.1188, 0.162563, -0.00222287, 10, 7.50011e-05
15.35, 149.415, 34.1997, 0.162119, -0.00221908, 10, 7.5642e-05
15.4, 149.908, 34.2804, 0.161676, -0.00221527, 10, 7.62763e-05
15.45, 150.402, 34.3609, 0.161234, -0.00221142, 10, 7.69023e-05
15.5, 150.895, 34.4412, 0.160792, -0.00220755, 10, 7.75183e-05
15.55, 151.389, 34.5212, 0.160351, -0.00220364, 10, 7.81227e-05
15.6, 151.882, 34.6011, 0.159911, -0.00219971, 10, 7.87137e-05
15.65, 152.376, 34.6807, 0.159472, -0.00219574, 10, 7.92898e-05
15.7, 152.87, 34.7601, 0.159034, -0.00219175, 10, 7.98495e-05
15.75, 153.363, 34.8392, 0.158596, -0.00218773, 10, 8.03913e-05
15.8, 153.857, 34.9182, 0.15816, -0.00218368, 10, 8.09141e-05
15.85, 154.351, 34.997, 0.157724, -0.00217961, 10, 8.14166e-05
15.9, 154.845, 35.0755, 0.157289, -0.00217552, 10, 8.18979e-05
15.95, 155.338, 35.1538, 0.156854, -0.0021714, 10, 8.23572e-05
16, 155.832, 35.2319, 0.156421, -0.00216726, 10, 8.27938e-05
16.05, 156.326, 35.3098, 0.155988, -0.0021631, 10, 8.32072e-05
16.1, 156.82, 35.3875, 0.155556, -0.00215892, 10, 8.3597e-05
16.15, 157.314, 35.465, 0.155126, -0.00215472, 10, 8.39629e-05
16.2, 157.808, 35.5422, 0.154695, -0.00215051, 10, 8.43049e-05
16.25, 158.302, 35.6193, 0.154266, -0.00214628, 10, 8.46229e-05
16.3, 158.796, 35.6961, 0.153838, -0.00214203, 10, 8.49172e-05
16.35, 159.29, 35.7727, 0.15341, -0.00213777, 10, 8.51879e-05
16.4, 159.784, 35.8491, 0.152984, -0.0021335, 10, 8.54354e-05
16.45, 160.279, 35.9253, 0.152558, -0.00212922, 10, 8.566e-05
16.5, 160.773, 36.0013, 0.152133, -0.00212492, 10, 8.58622e-05
16.55, 161.267, 36.0771, 0.151709, -0.00212062, 10, 8.60424e-05
16.6, 161.761, 36.1526, 0.151285, -0.00211631, 10, 8.62013e-05
16.65, 162.256, 36.228, 0.150863, -0.00211199, 10, 8.63393e-05
16.7, 162.75, 36.3031, 0.150441, -0.00210767, 10, 8.64569e-05
16.75, 163.244, 36.3781, 0.150021, -0.00210334, 10, 8.65548e-05
16.8, 163.739, 36.4528, 0.149601, -0.00209901, 10, 8.66335e-05
16.85, 164.233, 36.5273, 0.149182, -0.00209468, 10, 8.66934e-05
16.9, 164.727, 36.6016, 0.148764, -0.00209034, 10, 8.6735e-05
16.95, 165.222, 36.6757, 0.148347, -0.002086, 10, 8.67588e-05
17, 165.716, 36.7496, 0.14793, -0.00208166, 10, 8.67651e-05
17.05, 166.211, 36.8233, 0.147515, -0.00207733, 10, 8.67544e-05
17.1, 166.706, 36.8968, 0.1471, -0.00207299, 10, 8.67268e-05
17.15, 167.2, 36.9701, 0.146687, -0.00206866, 10, 8.66827e-05
17.2, 167.695, 37.0432, 0.146274, -0.00206433, 10, 8.66223e-05
17.25, 168.189, 37.1161, 0.145862, -0.00206, 10, 8.65457e-05
17.3, 168.684, 37.1887, 0.145451, -0.00205568, 10, 8.64531e-05
17.35, 169.179, 37.2612, 0.14504, -0.00205136, 10, 8.63444e-05
17.4, 169.674, 37.3335, 0.144631, -0.00204705, 10, 8.62197e-05
17.45, 170.168, 37.4055, 0.144222, -0.00204274, 10, 8.6079e-05
17.5, 170.663, 37.4774, 0.143815, -0.00203845, 10, 8.59222e-05
17.55, 171.158, 37.549, 0.143408, -0.00203416, 10, 8.57492e-05
17.6, 171.653, 37.6205, 0.143002, -0.00202988, 10, 8.556e-05
17.65, 172.148, 37.6918, 0.142597, -0.00202561, 10, 8.53544e-05
17.7, 172.643, 37.7628, 0.142192, -0.00202136, 10, 8.51323e-05
17.75, 173.138, 37.8337, 0.141789, -0.00201711, 10, 8.48934e-05
