t,x,y,psi,delta,v,delta_dot
17.1, 74.2479, -19.0064, -1.23099, -0.0426487, 9.99826, 0.0308083
17.15, 74.4145, -19.4777, -1.2392, -0.0410556, 9.99831, 0.0318623
17.2, 74.5772, -19.9504, -1.24709, -0.0394159, 9.99835, 0.0327947
17.25, 74.7363, -20.4243, -1.25464, -0.0377355, 9.99839, 0.0336081
17.3, 74.8917, -20.8995, -1.26184, -0.0360202, 9.99843, 0.0343051
17.35, 75.0437, -21.3757, -1.2687, -0.0342758, 9.99847, 0.0348891
17.4, 75.1924, -21.853, -1.2752, -0.0325076, 9.99851, 0.0353634
17.45, 75.3381, -22.3313, -1.28135, -0.030721, 9.99855, 0.0357318
17.5, 75.4808, -22.8104, -1.28713, -0.0289211, 9.99858, 0.0359983
17.55, 75.6207, -23.2903, -1.29256, -0.0271127, 9.99862, 0.0361675
17.6, 75.758, -23.771, -1.29762, -0.0253005, 9.99865, 0.0362437
17.65, 75.8929, -24.2524, -1.30231, -0.0234889, 9.99869, 0.0362317
17.7, 76.0255, -24.7345, -1.30665, -0.0216821, 9.99872, 0.0361368
17.75, 76.156, -25.2171, -1.31063, -0.0198839, 9.99875, 0.035964
17.8, 76.2846, -25.7002, -1.31425, -0.018098, 9.99878, 0.0357188
17.85, 76.4115, -26.1838, -1.31751, -0.0163276, 9.99881, 0.0354068
17.9, 76.5368, -26.6677, -1.32043, -0.0145759, 9.99884, 0.0350338
17.95, 76.6606, -27.1521, -1.323, -0.0128456, 9.99887, 0.0346057
18, 76.7832, -27.6368, -1.32522, -0.0111392, 9.9989, 0.0341286
18.05, 76.9048, -28.1217, -1.32712, -0.00945876, 9.99893, 0.033609
18.1, 77.0254, -28.6069, -1.32868, -0.00780611, 9.99895, 0.033053
18.15, 77.1453, -29.0923, -1.32991, -0.00618275, 9.99898, 0.0324674
18.2, 77.2645, -29.5778, -1.33083, -0.00458979, 9.99901, 0.0318591
18.25, 77.3834, -30.0634, -1.33144, -0.00302805, 9.99903, 0.0312349
18.3, 77.5019, -30.5491, -1.33174, -0.00149794, 9.99905, 0.0306021
18.35, 77.6203, -31.0348, -1.33174, 4.92057e-07, 9.99908, 0.0299686
18.4, 77.7387, -31.5206, -1.33144, 0.00146758, 9.9991, 0.0293418
18.45, 77.8572, -32.0063, -1.33086, 0.00290409, 9.99912, 0.0287302
18.5, 77.976, -32.4919, -1.33, 0.00431123, 9.99915, 0.0281429
18.55, 78.0952, -32.9775, -1.32886, 0.00569066, 9.99917, 0.0275885
18.6, 78.215, -33.4629, -1.32745, 0.00704457, 9.99919, 0.0270781
18.65, 78.3355, -33.9481, -1.32578, 0.0083757, 9.99921, 0.0266226
18.7, 78.4567, -34.4331, -1.32384, 0.0096874, 9.99923, 0.0262339
18.75, 78.579, -34.9179, -1.32164, 0.0109838, 9.99925, 0.0259271
18.8, 78.7022, -35.4024, -1.31919, 0.0122696, 9.99927, 0.025717
18.85, 78.8267, -35.8867, -1.31648, 0.0135508, 9.99928, 0.0256234
18.9, 78.9525, -36.3705, -1.31351, 0.0148342, 9.9993, 0.0256677
18.95, 79.0797, -36.854, -1.31029, 0.016128, 9.99932, 0.0258768
19, 79.2085, -37.3371, -1.3068, 0.0174422, 9.99934, 0.0262839
19.05, 79.339, -37.8198, -1.30304, 0.0187886, 9.99935, 0.026929
19.1, 79.4712, -38.3019, -1.299, 0.0201819, 9.99937, 0.0278656
19.15, 79.6055, -38.7836, -1.29468, 0.02164, 9.99939, 0.0291608
19.2, 79.7418, -39.2646, -1.29004, 0.0231852, 9.9994, 0.0309044
19.25, 79.8803, -39.745, -1.28507, 0.0248461, 9.99942, 0.0332193
19.3, 80.0212, -40.2247, -1.27974, 0.0266595, 9.99943, 0.0362676
19.35, 80.1647, -40.7036, -1.274, 0.0286734, 9.99944, 0.040278
19.4, 80.3109, -41.1817, -1.26781, 0.0309511, 9.99946, 0.0455535
19.45, 80.4601, -41.6589, -1.26109, 0.0335747, 9.99947, 0.0524726
19.5, 80.6125, -42.1351, -1.25376, 0.0366464, 9.99949, 0.0614327
19.55, 80.7683, -42.6102, -1.2457, 0.0402808, 9.9995, 0.0726888
19.6, 80.928, -43.084, -1.23678, 0.0445894, 9.99951, 0.0861714
19.65, 81.0919, -43.5563, -1.22683, 0.049665, 9.99952, 0.101513
19.7, 81.2606, -44.027, -1.21571, 0.0555791, 9.99953, 0.118282
19.75, 81.4344, -44.4958, -1.20321, 0.0623868, 9.99955, 0.136153
19.8, 81.6141, -44.9624, -1.18917, 0.070132, 9.99956, 0.154905
19.85, 81.8003, -45.4264, -1.17336, 0.0788495, 9.99957, 0.174348
19.9, 81.9938, -45.8874, -1.15561, 0.0885622, 9.99958, 0.194255
19.95, 82.1955, -46.3449, -1.13569, 0.0992778, 9.99959, 0.214312
20, 82.4062, -46.7983, -1.1134, 0.110982, 9.9996, 0.234086
20.05, 82.627, -47.2469, -1.08855, 0.123633, 9.99961, 0.253015
20.1, 82.8589, -47.6898, -1.06094, 0.137153, 9.99962, 0.270404
20.15, 83.1029, -48.1262, -1.03043, 0.151426, 9.99963, 0.285468
20.2, 83.3601, -48.555, -0.996857, 0.166296, 9.99964, 0.297383
20.25, 83.6316, -48.9748, -0.960142, 0.181564, 9.99965, 0.30537
20.3, 83.9183, -49.3845, -0.920224, 0.197003, 9.99966, 0.308784
20.35, 84.2211, -49.7823, -0.877103, 0.212363, 9.99967, 0.307198
20.4, 84.5408, -50.1667, -0.830827, 0.227387, 9.99967, 0.300469
20.45, 84.8779, -50.536, -0.781498, 0.241824, 9.99968, 0.288751
20.5, 85.2328, -50.8881, -0.729269, 0.255448, 9.99969, 0.272478
20.55, 85.6056, -51.2213, -0.674336, 0.268063, 9.9997, 0.252304
20.6, 85.9962, -51.5335, -0.616932, 0.279515, 9.9997, 0.229023
20.65, 86.404, -51.8227, -0.557319, 0.289689, 9.99971, 0.203484
20.7, 86.8283, -52.0872, -0.495779, 0.298514, 9.99972, 0.176512
20.75, 87.2681, -52.325, -0.432605, 0.305957, 9.99973, 0.148858
20.8, 87.722, -52.5346, -0.368097, 0.312015, 9.99973, 0.121155
20.85, 88.1885, -52.7146, -0.30255, 0.316711, 9.99974, 0.0939116
20.9, 88.6658, -52.8635, -0.236255, 0.320086, 9.99975, 0.0675068
20.95, 89.1519, -52.9806, -0.169491, 0.322196, 9.99975, 0.0422042
21, 89.6447, -53.0649, -0.102525, 0.323105, 9.99976, 0.0181684
21.05, 90.1421, -53.1161, -0.0356088, 0.322879, 9.99977, -0.00451607
21.1, 90.6418, -53.1339, 0.0310201, 0.321587, 9.99977, -0.0258267
21.15, 91.1415, -53.1184, 0.0971407, 0.319298, 9.99978, -0.0457863
21.2, 91.6391, -53.0699, 0.162547, 0.316076, 9.99978, -0.0644494
21.25, 92.1325, -52.989, 0.227049, 0.311981, 9.99979, -0.0818913
21.3, 92.6197, -52.8764, 0.290467, 0.307071, 9.99979, -0.0982001
21.35, 93.0987, -52.7332, 0.35264, 0.301398, 9.9998, -0.11347
21.4, 93.568, -52.5605, 0.413414, 0.295008, 9.9998, -0.127796
21.45, 94.0258, -52.3597, 0.472647, 0.287944, 9.99981, -0.141275
21.5, 94.471, -52.132, 0.53021, 0.280244, 9.99981, -0.153999
21.55, 94.9023, -51.8792, 0.585979, 0.271941, 9.99982, -0.166056
21.6, 95.3189, -51.6027, 0.639839, 0.263065, 9.99982, -0.177534
21.65, 95.72, -51.3042, 0.691682, 0.253639, 9.99983, -0.188513
21.7, 96.1051, -50.9853, 0.741407, 0.243685, 9.99983, -0.199075
21.75, 96.4738, -50.6476, 0.788915, 0.23322, 9.99984, -0.209298
21.8, 96.8261, -50.2928, 0.834112, 0.222257, 9.99984, -0.219258
21.85, 97.1621, -49.9225, 0.876908, 0.210806, 9.99984, -0.229034
21.9, 97.4818, -49.5381, 0.917215, 0.198871, 9.99985, -0.2387
21.95, 97.7858, -49.1411, 0.954943, 0.186454, 9.99985, -0.248327
22, 98.0747, -48.733, 0.990006, 0.173555, 9.99985, -0.257977
22.05, 98.349, -48.315, 1.02232, 0.160171, 9.99986, -0.267695
22.1, 98.6097, -47.8883, 1.05179, 0.146296, 9.99986, -0.277497
22.15, 98.8577, -47.4542, 1.07833, 0.131928, 9.99987, -0.287354
22.2, 99.0941, -47.0136, 1.10185, 0.117069, 9.99987, -0.297179
22.25, 99.3201, -46.5676, 1.12226, 0.101729, 9.99987, -0.306807
22.3, 99.5369, -46.1171, 1.13949, 0.0859296, 9.99988, -0.315983
22.35, 99.7459, -45.6629, 1.15346, 0.0697116, 9.99988, -0.324361
22.4, 99.9486, -45.2058, 1.16409, 0.0531366, 9.99988, -0.3315
22.45, 100.146, -44.7466, 1.17135, 0.0362925, 9.99988, -0.336882
22.5, 100.341, -44.2859, 1.17521, 0.0192957, 9.99989, -0.339936
22.55, 100.533, -43.8246, 1.17567, 0.00229134, 9.99989, -0.340087
22.6, 100.726, -43.3631, 1.17276, -0.0145494, 9.99989, -0.336814
22.65, 100.92, -42.9022, 1.16655, -0.0310354, 9.9999, -0.329721
22.7, 101.116, -42.4425, 1.15715, -0.0469656, 9.9999, -0.318604
22.75, 101.317, -41.9847, 1.14471, -0.062141, 9.9999, -0.303507
22.8, 101.524, -41.5294, 1.1294, -0.0763777, 9.9999, -0.284735
22.85, 101.738, -41.0773, 1.11145, -0.089519, 9.99991, -0.262825
22.9, 101.959, -40.6291, 1.09109, -0.101442, 9.99991, -0.238463
22.95, 102.19, -40.1856, 1.06859, -0.112061, 9.99991, -0.212384
23, 102.431, -39.7473, 1.0442, -0.121325, 9.99991, -0.185279
23.05, 102.682, -39.315, 1.01822, -0.129212, 9.99991, -0.157733
23.1, 102.944, -38.8895, 0.990904, -0.135722, 9.99992, -0.130196
23.15, 103.218, -38.4712, 0.962542, -0.140871, 9.99992, -0.102994
23.2, 103.504, -38.0609, 0.933401, -0.144689, 9.99992, -0.0763425
23.25, 103.802, -37.6591, 0.903745, -0.147207, 9.99992, -0.0503737
23.3, 104.111, -37.2662, 0.873832, -0.148465, 9.99992, -0.0251635
23.35, 104.432, -36.8828, 0.843912, -0.148503, 9.99993, -0.000747093
23.4, 104.764, -36.5092, 0.814225, -0.14736, 9.99993, 0.0228585
23.45, 105.107, -36.1456, 0.785004, -0.145078, 9.99993, 0.045646
23.5, 105.461, -35.7922, 0.756474, -0.141697, 9.99993, 0.0676053
23.55, 105.825, -35.449, 0.728848, -0.137261, 9.99993, 0.0887175
23.6, 106.198, -35.116, 0.702332, -0.131814, 9.99994, 0.108949
23.65, 106.579, -34.793, 0.677119, -0.125401, 9.99994, 0.12825
23.7, 106.969, -34.4798, 0.653394, -0.118074, 9.99994, 0.14655
23.75, 107.366, -34.1758, 0.631328, -0.109886, 9.99994, 0.163762
23.8, 107.77, -33.8807, 0.61108, -0.100897, 9.99994, 0.179779
23.85, 108.179, -33.5938, 0.592795, -0.0911728, 9.99994, 0.194482
23.9, 108.594, -33.3145, 0.576603, -0.0807856, 9.99994, 0.207744
23.95, 109.013, -33.0419, 0.562617, -0.069814, 9.99995, 0.219432
24, 109.436, -32.7752, 0.550935, -0.0583431, 9.99995, 0.229419
24.05, 109.862, -32.5135, 0.541636, -0.0464637, 9.99995, 0.237587
24.1, 110.29, -32.2557, 0.534779, -0.0342718, 9.99995, 0.243839
24.15, 110.721, -32.0009, 0.530405, -0.0218666, 9.99995, 0.248103
24.2, 111.152, -31.7479, 0.528535, -0.00934999, 9.99995, 0.250333
24.25, 111.584, -31.4958, 0.52917, 0.0031762, 9.99995, 0.250524
24.3, 112.015, -31.2434, 0.532293, 0.0156113, 9.99995, 0.248702
24.35, 112.446, -30.9896, 0.537866, 0.0278578, 9.99996, 0.24493
24.4, 112.876, -30.7335, 0.545835, 0.0398231, 9.99996, 0.239306
24.45, 113.303, -30.4739, 0.556128, 0.051421, 9.99996, 0.231958
24.5, 113.728, -30.21, 0.568659, 0.0625728, 9.99996, 0.223035
24.55, 114.149, -29.9407, 0.583326, 0.0732081, 9.99996, 0.212708
24.6, 114.566, -29.6653, 0.600018, 0.083266, 9.99996, 0.201157
24.65, 114.979, -29.383, 0.61861, 0.0926946, 9.99996, 0.188572
24.7, 115.386, -29.0931, 0.63897, 0.101451, 9.99996, 0.175138
24.75, 115.788, -28.7949, 0.660959, 0.109503, 9.99996, 0.161038
24.8, 116.182, -28.4879, 0.684431, 0.116826, 9.99996, 0.146447
24.85, 116.57, -28.1718, 0.709237, 0.123402, 9.99997, 0.131526
24.9, 116.949, -27.8462, 0.735227, 0.129223, 9.99997, 0.116423
24.95, 117.32, -27.5108, 0.762246, 0.134287, 9.99997, 0.101272
25, 117.682, -27.1655, 0.790144, 0.138596, 9.99997, 0.0861894
25.05, 118.033, -26.8103, 0.818769, 0.14216, 9.99997, 0.071279
25.1, 118.375, -26.4452, 0.847973, 0.144992, 9.99997, 0.056629
25.15, 118.706, -26.0702, 0.877608, 0.147107, 9.99997, 0.0423145
25.2, 119.025, -25.6856, 0.907534, 0.148527, 9.99997, 0.0283987
25.25, 119.333, -25.2916, 0.937612, 0.149274, 9.99997, 0.0149342
25.3, 119.629, -24.8885, 0.967711, 0.149372, 9.99997, 0.00196488
25.35, 119.913, -24.4767, 0.997702, 0.148849, 9.99997, -0.0104736
25.4, 120.184, -24.0566, 1.02747, 0.147731, 9.99997, -0.0223519
25.45, 120.442, -23.6286, 1.05688, 0.146049, 9.99997, -0.0336459
25.5, 120.688, -23.1932, 1.08585, 0.143832, 9.99998, -0.0443359
25.55, 120.921, -22.7509, 1.11426, 0.141112, 9.99998, -0.0544055
25.6, 121.141, -22.3021, 1.14202, 0.13792, 9.99998, -0.0638415
25.65, 121.349, -21.8473, 1.16904, 0.134288, 9.99998, -0.0726326
25.7, 121.545, -21.3871, 1.19524, 0.130249, 9.99998, -0.0807696
25.75, 121.728, -20.922, 1.22054, 0.125837, 9.99998, -0.088245
25.8, 121.9, -20.4524, 1.24488, 0.121085, 9.99998, -0.0950529
25.85, 122.06, -19.9787, 1.26819, 0.116025, 9.99998, -0.101189
25.9, 122.209, -19.5014, 1.29042, 0.110693, 9.99998, -0.10665
25.95, 122.347, -19.0209, 1.31152, 0.105121, 9.99998, -0.111436
26, 122.475, -18.5376, 1.33145, 0.0993433, 9.99998, -0.115548
26.05, 122.594, -18.0519, 1.35019, 0.0933939, 9.99998, -0.118988
26.1, 122.703, -17.564, 1.36769, 0.0873059, 9.99998, -0.121762
26.15, 122.804, -17.0743, 1.38395, 0.081112, 9.99998, -0.123878
26.2, 122.897, -16.583, 1.39895, 0.0748447, 9.99998, -0.125346
26.25, 122.983, -16.0904, 1.41267, 0.0685356, 9.99998, -0.126181
26.3, 123.061, -15.5966, 1.42513, 0.0622157, 9.99998, -0.126399
26.35, 123.134, -15.1019, 1.43633, 0.0559148, 9.99998, -0.126018
26.4, 123.201, -14.6064, 1.44627, 0.0496617, 9.99998, -0.125062
26.45, 123.263, -14.1103, 1.45497, 0.0434839, 9.99998, -0.123554
26.5, 123.321, -13.6136, 1.46246, 0.0374078, 9.99999, -0.121523
26.55, 123.375, -13.1166, 1.46875, 0.0314578, 9.99999, -0.118999
26.6, 123.426, -12.6192, 1.47388, 0.0256572, 9.99999, -0.116013
26.65, 123.474, -12.1215, 1.47789, 0.0200273, 9.99999, -0.112599
26.7, 123.521, -11.6237, 1.48081, 0.0145876, 9.99999, -0.108792
26.75, 123.566, -11.1257, 1.48268, 0.00935613, 9.99999, -0.10463
26.8, 123.61, -10.6276, 1.48355, 0.00434866, 9.99999, -0.100149
26.85, 123.653, -10.1295, 1.48346, -0.000420717, 9.99999, -0.0953876
26.9, 123.697, -9.63144, 1.48248, -0.00493986, 9.99999, -0.0903828
26.95, 123.741, -9.13339, 1.48064, -0.0091985, 9.99999, -0.0851728
27, 123.786, -8.63542, 1.478, -0.0131882, 9.99999, -0.0797946
27.05, 123.832, -8.13757, 1.47462, -0.0169025, 9.99999, -0.0742848
27.1, 123.88, -7.63988, 1.47055, -0.0203364, 9.99999, -0.0686787
27.15, 123.93, -7.14239, 1.46585, -0.0234869, 9.99999, -0.0630105
27.2, 123.983, -6.64514, 1.46058, -0.0263526, 9.99999, -0.0573132
27.25, 124.038, -6.14818, 1.45479, -0.0289335, 9.99999, -0.0516179
27.3, 124.095, -5.65154, 1.44854, -0.0312312, 9.99999, -0.0459545
27.35, 124.156, -5.15527, 1.44189, -0.0332488, 9.99999, -0.0403511
27.4, 124.221, -4.65942, 1.43489, -0.0349904, 9.99999, -0.0348338
27.45, 124.288, -4.16403, 1.42759, -0.0364618, 9.99999, -0.029427
27.5, 124.36, -3.66915, 1.42006, -0.0376695, 9.99999, -0.0241536
27.55, 124.435, -3.17482, 1.41233, -0.0386212, 9.99999, -0.0190343
27.6, 124.514, -2.68109, 1.40446, -0.0393256, 9.99999, -0.0140882
27.65, 124.597, -2.18799, 1.3965, -0.0397922, 9.99999, -0.00933268
27.7, 124.683, -1.69556, 1.38849, -0.0400314, 9.99999, -0.0047832
27.75, 124.774, -1.20385, 1.38047, -0.0400541, 9.99999, -0.000453706
27.8, 124.869, -0.71288, 1.37249, -0.0398719, 9.99999, 0.0036436
27.85, 124.967, -0.22268, 1.36459, -0.039497, 9.99999, 0.00749824
27.9, 125.069, 0.266727, 1.3568, -0.0389419, 9.99999, 0.0111012
27.95, 125.176, 0.755321, 1.34915, -0.0382197, 9.99999, 0.014445
28, 125.286, 1.24309, 1.34168, -0.0373435, 9.99999, 0.0175237
28.05, 125.399, 1.73002, 1.33441, -0.0363268, 9.99999, 0.0203329
28.1, 125.516, 2.21612, 1.32737, -0.0351834, 9.99999, 0.0228695
28.15, 125.637, 2.70138, 1.32058, -0.0339268, 9.99999, 0.0251316
28.2, 125.76, 3.1858, 1.31406, -0.0325708, 9.99999, 0.0271189
28.25, 125.887, 3.66942, 1.30784, -0.0311292, 9.99999, 0.0288323
28.3, 126.017, 4.15223, 1.30191, -0.0296155, 9.99999, 0.0302738
28.35, 126.15, 4.63426, 1.2963, -0.0280432, 9.99999, 0.0314464
28.4, 126.286, 5.11554, 1.29101, -0.0264255, 9.99999, 0.0323545
28.45, 126.424, 5.5961, 1.28606, -0.0247753, 9.99999, 0.0330034
28.5, 126.564, 6.07597, 1.28144, -0.0231054, 9.99999, 0.0333992
28.55, 126.707, 6.55518, 1.27715, -0.0214279, 9.99999, 0.0335487
28.6, 126.852, 7.03378, 1.2732, -0.0197549, 9.99999, 0.0334599
28.65, 126.998, 7.5118, 1.26958, -0.0180979, 9.99999, 0.0331414
28.7, 127.147, 7.98929, 1.26629, -0.0164678, 10, 0.0326018
28.75, 127.297, 8.46628, 1.26331, -0.0148752, 10, 0.031851
28.8, 127.448, 8.94283, 1.26064, -0.0133303, 10, 0.0308988
28.85, 127.601, 9.41898, 1.25828, -0.0118425, 10, 0.0297553
28.9, 127.754, 9.89476, 1.25619, -0.010421, 10, 0.0284307
28.95, 127.909, 10.3702, 1.25438, -0.00907418, 10, 0.026936
29, 128.065, 10.8454, 1.25281, -0.00781014, 10, 0.0252809
29.05, 128.221, 11.3203, 1.25149, -0.00663635, 10, 0.0234757
29.1, 128.378, 11.7951, 1.25037, -0.00555982, 10, 0.0215307
29.15, 128.535, 12.2696, 1.24946, -0.00458706, 10, 0.0194551
29.2, 128.693, 12.744, 1.24871, -0.00372419, 10, 0.0172574
29.25, 128.851, 13.2183, 1.24812, -0.00297687, 10, 0.0149466
29.3, 129.01, 13.6925, 1.24765, -0.00235039, 10, 0.0125295
29.35, 129.169, 14.1666, 1.24728, -0.00184978, 10, 0.0100123
29.4, 129.328, 14.6407, 1.24698, -0.00147972, 10, 0.00740109
29.45, 129.487, 15.1147, 1.24673, -0.0012448, 10, 0.00469854
29.5, 129.646, 15.5887, 1.2465, -0.00114942, 10, 0.00190756
29.55, 129.805, 16.0626, 1.24626, -0.001198, 10, -0.000971577
29.6, 129.965, 16.5365, 1.24598, -0.00139507, 10, -0.0039414
29.65, 130.124, 17.0104, 1.24563, -0.00174532, 10, -0.00700501
29.7, 130.284, 17.4842, 1.24518, -0.00225388, 10, -0.0101712
29.75, 130.444, 17.9579, 1.2446, -0.00292634, 10, -0.0134492
29.8, 130.604, 18.4315, 1.24384, -0.00376909, 10, -0.0168551
29.85, 130.765, 18.905, 1.24289, -0.00478945, 10, -0.0204072
29.9, 130.926, 19.3784, 1.24169, -0.00599601, 10, -0.0241313
29.95, 131.088, 19.8516, 1.24021, -0.00739892, 10, -0.0280581
30, 131.25, 20.3245, 1.23841, -0.00901029, 10, -0.0322274
30.05, 131.413, 20.7971, 1.23624, -0.0108446, 10, -0.0366853
30.1, 131.577, 21.2694, 1.23365, -0.012919, 10, -0.0414896
30.15, 131.743, 21.7412, 1.2306, -0.0152543, 10, -0.0467057
30.2, 131.909, 22.2126, 1.22703, -0.0178748, 10, -0.0524091
30.25, 132.078, 22.6833, 1.22286, -0.0208088, 10, -0.0586802
30.3, 132.248, 23.1534, 1.21805, -0.0240887, 10, -0.0655988
30.35, 132.421, 23.6226, 1.21249, -0.0277504, 10, -0.073233
30.4, 132.596, 24.0908, 1.20613, -0.0318314, 10, -0.0816201
30.45, 132.775, 24.5579, 1.19885, -0.0363686, 10, -0.0907451
30.5, 132.956, 25.0238, 1.19056, -0.0413945, 10, -0.100517
30.55, 133.142, 25.488, 1.18117, -0.0469321, 10, -0.110751
30.6, 133.332, 25.9506, 1.17056, -0.0529902, 10, -0.121163
30.65, 133.527, 26.4111, 1.15864, -0.0595589, 10, -0.131374
30.7, 133.727, 26.8692, 1.1453, -0.0666054, 10, -0.140931
30.75, 133.933, 27.3246, 1.13046, -0.0740719, 10, -0.14933
30.8, 134.147, 27.7769, 1.11404, -0.0818743, 10, -0.156048
30.85, 134.367, 28.2257, 1.09601, -0.0899029, 10, -0.160572
30.9, 134.596, 28.6703, 1.07635, -0.0980251, 10, -0.162444
30.95, 134.833, 29.1105, 1.05505, -0.10609, 10, -0.161304
31, 135.08, 29.5454, 1.03216, -0.113937, 10, -0.156926
31.05, 135.336, 29.9746, 1.00776, -0.1214, 10, -0.149257
31.1, 135.603, 30.3974, 0.981956, -0.128321, 10, -0.138422
31.15, 135.881, 30.8132, 0.954881, -0.134556, 10, -0.124714
31.2, 136.169, 31.2214, 0.9267, -0.139984, 10, -0.108553
31.25, 136.47, 31.6212, 0.897596, -0.144505, 10, -0.0904299
31.3, 136.781, 32.0121, 0.867768, -0.148048, 10, -0.0708479
31.35, 137.105, 32.3935, 0.837426, -0.150562, 10, -0.0502744
31.4, 137.439, 32.765, 0.806787, -0.152017, 10, -0.0291124
31.45, 137.785, 33.126, 0.776068, -0.152402, 10, -0.00769078
31.5, 138.142, 33.4763, 0.74549, -0.151715, 10, 0.0137316
31.55, 138.51, 33.8154, 0.71527, -0.149967, 10, 0.0349534
31.6, 138.887, 34.1434, 0.68562, -0.147177, 10, 0.0558172
31.65, 139.274, 34.4599, 0.656749, -0.143367, 10, 0.0761941
31.7, 139.67, 34.7652, 0.628856, -0.138568, 10, 0.0959703
31.75, 140.074, 35.0593, 0.602136, -0.132816, 10, 0.115039
31.8, 140.486, 35.3425, 0.57677, -0.126152, 10, 0.133291
31.85, 140.906, 35.6152, 0.552934, -0.118621, 10, 0.150612
31.9, 141.331, 35.8778, 0.530789, -0.110277, 10, 0.166877
31.95, 141.762, 36.1309, 0.510484, -0.10118, 10, 0.181956
32, 142.198, 36.3752, 0.492154, -0.0913941, 10, 0.19571
32.05, 142.639, 36.6114, 0.475919, -0.0809942, 10, 0.207999
32.1, 143.084, 36.8405, 0.461884, -0.07006, 10, 0.218683
32.15, 143.531, 37.0633, 0.450135, -0.0586783, 10, 0.227634
32.2, 143.981, 37.2809, 0.44074, -0.0469414, 10, 0.234738
32.25, 144.434, 37.4942, 0.433748, -0.0349462, 10, 0.239904
32.3, 144.887, 37.7043, 0.429189, -0.022793, 10, 0.243065
32.35, 145.342, 37.9124, 0.427072, -0.0105834, 10, 0.244191
32.4, 145.797, 38.1195, 0.427388, 0.00158076, 10, 0.243283
32.45, 146.252, 38.3267, 0.430108, 0.0135997, 10, 0.240378
32.5, 146.707, 38.5352, 0.435185, 0.025377, 10, 0.235547
32.55, 147.16, 38.746, 0.442552, 0.0368217, 10, 0.228893
32.6, 147.612, 38.9601, 0.452129, 0.0478489, 10, 0.220543
32.65, 148.061, 39.1786, 0.463819, 0.0583812, 10, 0.210647
32.7, 148.509, 39.4023, 0.47751, 0.0683496, 10, 0.199368
32.75, 148.953, 39.632, 0.49308, 0.0776935, 10, 0.186878
32.8, 149.393, 39.8687, 0.510396, 0.0863611, 10, 0.173351
32.85, 149.829, 40.113, 0.529313, 0.0943089, 10, 0.158956
32.9, 150.261, 40.3654, 0.549684, 0.101502, 10, 0.143856
32.95, 150.687, 40.6267, 0.57135, 0.107912, 10, 0.128199
33, 151.108, 40.897, 0.594152, 0.113518, 10, 0.112119
33.05, 151.522, 41.1769, 0.617924, 0.118304, 10, 0.0957301
33.1, 151.93, 41.4666, 0.642498, 0.122261, 10, 0.0791279
33.15, 152.33, 41.7662, 0.667707, 0.12538, 10, 0.0623854
33.2, 152.723, 42.0758, 0.693378, 0.127657, 10, 0.0455504
33.25, 153.107, 42.3954, 0.71934, 0.12909, 10, 0.0286468
33.3, 153.483, 42.7248, 0.745421, 0.129673, 10, 0.011666
33.35, 153.851, 43.064, 0.771447, 0.129401, 10, -0.005433
33.4, 154.209, 43.4125, 0.797241, 0.128265, 10, -0.0227351
33.45, 154.559, 43.7703, 0.822625, 0.126245, 10, -0.0403818
33.5, 154.899, 44.1367, 0.847414, 0.123316, 10, -0.0585851
33.55, 155.23, 44.5115, 0.871415, 0.119433, 10, -0.0776564
33.6, 155.552, 44.8941, 0.894422, 0.114532, 10, -0.0980338
33.65, 155.865, 45.2841, 0.916211, 0.108517, 10, -0.120293
33.7, 156.169, 45.6807, 0.936533, 0.101262, 10, -0.1451
33.75, 156.465, 46.0835, 0.955108, 0.0926096, 10, -0.173048
33.8, 156.754, 46.4917, 0.971623, 0.0823871, 10, -0.20445
33.85, 157.036, 46.9046, 0.98573, 0.0704198, 10, -0.239347
33.9, 157.312, 47.3214, 0.997049, 0.0565329, 10, -0.277738
33.95, 157.584, 47.7413, 1.00516, 0.0405492, 10, -0.319672
34, 157.852, 48.1635, 1.00962, 0.0222946, 10, -0.365093
34.05, 158.118, 48.5868, 1.00995, 0.00161633, 10, -0.413566
34.1, 158.384, 49.0102, 1.00563, -0.021583, 10, -0.463987
34.15, 158.651, 49.4324, 0.996305, -0.046583, 10, -0.5
34.2, 158.923, 49.8522, 0.981964, -0.071583, 10, -0.5
34.25, 159.201, 50.2679, 0.962587, -0.096583, 10, -0.5
34.3, 159.486, 50.6783, 0.93815, -0.121583, 10, -0.5
34.35, 159.782, 51.0815, 0.908622, -0.146583, 10, -0.5
34.4, 160.089, 51.4758, 0.873964, -0.171583, 10, -0.5
34.45, 160.41, 51.8593, 0.834133, -0.196583, 10, -0.5
34.5, 160.746, 52.2296, 0.789077, -0.221583, 10, -0.5
34.55, 161.099, 52.5845, 0.738736, -0.246583, 10, -0.5
34.6, 161.468, 52.9212, 0.683043, -0.271583, 10, -0.5
34.65, 161.856, 53.2367, 0.621924, -0.296583, 10, -0.5
34.7, 162.262, 53.528, 0.555831, -0.319168, 10, -0.451707
34.75, 162.687, 53.7919, 0.485503, -0.338132, 10, -0.37927
34.8, 163.129, 54.0252, 0.411666, -0.353666, 10, -0.31069
34.85, 163.588, 54.2253, 0.335006, -0.366027, 10, -0.247205
34.9, 164.06, 54.3897, 0.256166, -0.375495, 10, -0.189371
34.95, 164.543, 54.5163, 0.175736, -0.382358, 10, -0.137264
